"IP","SoftwareVersion","UUID","Uptime","batteries__Voltage","batteries__Wear","batteries__current","batteries__id","batteries__microswitch","batteries__present","batteries__rgb","batteries__solenoid","batteries__temp","batteries__uuid","id","date"
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3856.800048828125","0","596.4285888671875","3","True","True","0","False","59.67741775512695","45067","",""
"","","","","3638.39990234375","0","82.14286041259766","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84586837","3837.60009765625","0","378.5714416503906","0","True","True","0","False","48.24047088623047","3735928559","1676378541461","1676378541461"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3860.39990234375","0","600","3","True","True","0","False","61.73020553588867","45067","",""
"","","","","3640.800048828125","0","82.14286041259766","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84602037","3838.800048828125","0","378.5714416503906","0","True","True","0","False","48.24047088623047","3735928559","1676378556719","1676378556719"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3860.39990234375","0","600","3","True","True","0","False","60.557186126708984","45067","",""
"","","","","3639.60009765625","0","78.57142639160156","4","True","True","0","False","38.709678649902344","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84617237","3844.800048828125","0","392.8571472167969","0","True","True","0","False","48.3870964050293","3735928559","1676378571874","1676378571874"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3866.39990234375","0","621.4285888671875","3","True","True","0","False","61.290321350097656","45067","",""
"","","","","3643.199951171875","0","85.71428680419922","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84632438","3838.800048828125","0","375","0","True","True","0","False","48.53372573852539","3735928559","1676378587021","1676378587021"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3858","0","592.8571166992188","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3642","0","85.71428680419922","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84647639","3840","0","375","0","True","True","0","False","48.093841552734375","3735928559","1676378602295","1676378602295"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3859.199951171875","0","592.8571166992188","3","True","True","0","False","59.38416290283203","45067","",""
"","","","","3642","0","85.71428680419922","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84662839","3840","0","375","0","True","True","0","False","48.3870964050293","3735928559","1676378617446","1676378617446"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3860.39990234375","0","596.4285888671875","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3644.39990234375","0","89.28571319580078","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84678039","3842.39990234375","0","378.5714416503906","0","True","True","0","False","48.53372573852539","3735928559","1676378632704","1676378632704"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3862.800048828125","0","603.5714111328125","3","True","True","0","False","60.11730194091797","45067","",""
"","","","","3644.39990234375","0","85.71428680419922","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84693238","3842.39990234375","0","378.5714416503906","0","True","True","0","False","48.3870964050293","3735928559","1676378647855","1676378647855"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3862.800048828125","0","600","3","True","True","0","False","60.70381164550781","45067","",""
"","","","","3644.39990234375","0","85.71428680419922","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84708437","3843.60009765625","0","378.5714416503906","0","True","True","0","False","48.53372573852539","3735928559","1676378663113","1676378663113"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3862.800048828125","0","600","3","True","True","0","False","61.58357620239258","45067","",""
"","","","","3645.60009765625","0","85.71428680419922","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84723637","3844.800048828125","0","378.5714416503906","0","True","True","0","False","48.24047088623047","3735928559","1676378678269","1676378678269"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3862.800048828125","0","592.8571166992188","3","True","True","0","False","59.67741775512695","45067","",""
"","","","","3645.60009765625","0","89.28571319580078","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84738837","3844.800048828125","0","378.5714416503906","0","True","True","0","False","48.53372573852539","3735928559","1676378693527","1676378693527"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3862.800048828125","0","596.4285888671875","3","True","True","0","False","62.023460388183594","45067","",""
"","","","","3646.800048828125","0","89.28571319580078","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84754037","3846","0","378.5714416503906","0","True","True","0","False","48.53372573852539","3735928559","1676378708624","1676378708624"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3864","0","596.4285888671875","3","True","True","0","False","60.70381164550781","45067","",""
"","","","","3646.800048828125","0","89.28571319580078","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84769237","3848.39990234375","0","378.5714416503906","0","True","True","0","False","48.3870964050293","3735928559","1676378723939","1676378723939"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3866.39990234375","0","603.5714111328125","3","True","True","0","False","60.997066497802734","45067","",""
"","","","","3646.800048828125","0","85.71428680419922","4","True","True","0","False","39.002933502197266","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84784436","3848.39990234375","0","382.1428527832031","0","True","True","0","False","48.53372573852539","3735928559","1676378739095","1676378739095"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3865.199951171875","0","596.4285888671875","3","True","True","0","False","61.8768310546875","45067","",""
"","","","","3648","0","92.85713958740234","4","True","True","0","False","38.85630416870117","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84799636","3849.60009765625","0","382.1428527832031","0","True","True","0","False","48.82698059082031","3735928559","1676378754251","1676378754251"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3865.199951171875","0","592.8571166992188","3","True","True","0","False","59.82404708862305","45067","",""
"","","","","3648","0","89.28571319580078","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84814836","3850.800048828125","0","385.71429443359375","0","True","True","0","False","48.53372573852539","3735928559","1676378769512","1676378769512"
"","","","","0","0","0","1","True","False","0","False","0","11259375","",""
"","","","","0","0","0","2","True","False","0","False","0","11189196","",""
"","","","","3867.60009765625","0","600","3","True","True","0","False","61.8768310546875","45067","",""
"","","","","3650.39990234375","0","92.85713958740234","4","True","True","0","False","39.149559020996094","12648430","",""
"","","","","0","0","0","5","True","False","0","False","0","721077","",""
"10.0.0.45.","MILI v0.0.0a","756111441902","84830035","3853.199951171875","0","385.71429443359375","0","True","True","0","False","48.53372573852539","3735928559","1676378784619","1676378784619"
